Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1490828774501408774,"@DarknTwistie WEDDING REGISTRY?! ?? WHY DIDN'T YOU SAY SO?! We LOVE weddings! ?? ?? Especially around Valentine's Day. Well, since we can't help much in the way of narrowing down what you should get, why don't you send that registry link our way, and we'll make it up to you!? ?? ?? ??",Amazon,amazon,2022-02-07T23:24:12.000Z,Mon Feb 07 23:24:12 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490809334292484096,@TheGhoulestMom We're happy we could be here for you late night shopping needs!! ?? ??,Amazon,amazon,2022-02-07T22:06:57.000Z,Mon Feb 07 22:06:57 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490784290283692036,"@JadenRoulette We are cRaZy. ?? Crazy fast, that is! ???? Enjoy your super speedy order! ??",Amazon,amazon,2022-02-07T20:27:26.000Z,Mon Feb 07 20:27:26 +0000 2022,3,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490783034211291136,"@DarknTwistie BOOKS! ?? No wait. CLOTHES! ?? ?? That's not it either. FOOD! ?? ?? ?? ?? ?? ?? ??? ?? No, no, no. ALEXA DEVICES. There's too much to choose from!!!! ?? ?? We think it's all the best! ??",Amazon,amazon,2022-02-07T20:22:27.000Z,Mon Feb 07 20:22:27 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490778153282945027,"@kylemasonjacob Welcome to your Prime membership!!! ?? ?? It's 2022, we say TREAT YOURSELF cause it's the year of #selfcare. ?? ??",Amazon,amazon,2022-02-07T20:03:03.000Z,Mon Feb 07 20:03:03 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,1,1,,,,,
1490768957690810368,@batzloff_kelly ?? ?? ??,Amazon,amazon,2022-02-07T19:26:31.000Z,Mon Feb 07 19:26:31 +0000 2022,0,0,und,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490759525997199360,"@skempwade6 Thanks for the additional information. To confirm, which Kindle device are you using? If you haven't already, please try the following troubleshooting steps:
*Restart device
*Register/deregister device
*Check Wi-Fi connection
*Restart router
Keep us informed. -Hank",Amazon,amazon,2022-02-07T18:49:02.000Z,Mon Feb 07 18:49:02 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490759496779632646,@skempwade6 Thank you for getting back to us. Here's information about connecting to Wi-Fi: https://t.co/ZJzr28R6SR. Keep us posted on how things turn out. -Hank,Amazon,amazon,2022-02-07T18:48:55.000Z,Mon Feb 07 18:48:55 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,https://amzn.to/3LiuJnK ,0,1,,,,,
1490759471567675395,@ImJalti ?? ?? ??,Amazon,amazon,2022-02-07T18:48:49.000Z,Mon Feb 07 18:48:49 +0000 2022,0,0,und,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490757197277585414,@catmccarty YES! Our favorite thing is turning the color to match our moods. ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ??,Amazon,amazon,2022-02-07T18:39:47.000Z,Mon Feb 07 18:39:47 +0000 2022,1,1,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490756522732933131,"@ImJalti Bro, TBH we're not entirely SHURE how we managed to land a gig as fun as this one, ?? but what we are SHURE of is that we love making jokes and #DeliveringSmiles! ?????? We're AMPED to hear you're digging our punny work. We hope your next mic check is the best one yet! ???",Amazon,amazon,2022-02-07T18:37:06.000Z,Mon Feb 07 18:37:06 +0000 2022,1,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,1,1,,,,,
1490754786383257601,@skempwade6 Thank you for getting back to us. Here's information about connecting to Wi-Fi: https://t.co/ZJzr28R6SR. Keep us posted on how things turn out. -Hank,Amazon,amazon,2022-02-07T18:30:12.000Z,Mon Feb 07 18:30:12 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,https://amzn.to/3LiuJnK ,0,1,,,,,
1490754049662234628,@lex__meister We love this idea! ?? ?? ?? Maybe even something EPIC like you'd hear during the fight scene of a good movie?! ??,Amazon,amazon,2022-02-07T18:27:16.000Z,Mon Feb 07 18:27:16 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490753408432844802,"@FarmWyffe No carrots?! ???? Bugs Bunny must be the oddball out. ?? Tell us, what are the names of these little floofs????? When they're not eagerly awaiting the delivery of yummy snacks, ???? what are some of their favorite pastimes?",Amazon,amazon,2022-02-07T18:24:44.000Z,Mon Feb 07 18:24:44 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490752697967984649,"@ammamanoj4 We are sorry for the unpleasant experience you had with the product which you have received. We request you to contact us by using this link: https://t.co/0KooDAGDOX, our support team will assist you further. -Ayaz",Amazon,amazon,2022-02-07T18:21:54.000Z,Mon Feb 07 18:21:54 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,https://amzn.to/37gR41M ,0,1,,,,,
1490749961629310980,"@skempwade6 Hello. We're sorry to hear this. Just to clarify, which Amazon marketplace is your account associated with (.com, .co.uk, .ca, etc.)? Let us know. We're here to help. -Hank",Amazon,amazon,2022-02-07T18:11:02.000Z,Mon Feb 07 18:11:02 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490748733025406976,@batzloff_kelly You're very welcome! ?? Keep your eyes peeled ?? for a gift for two ?? arriving soon! ????,Amazon,amazon,2022-02-07T18:06:09.000Z,Mon Feb 07 18:06:09 +0000 2022,1,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490732269014822913,@FarmWyffe Yay! A PAW-ckage will be arriving soon! ?? We heard a rumor that bunnies have a FUR-ocious sweet tooth! ????What kind of treats do these cuties enjoy most? ???? Lolli-HOPS? ?? WHISKERS chocolate candy bars? ???? COTTON(TAIL) candy? ????,Amazon,amazon,2022-02-07T17:00:44.000Z,Mon Feb 07 17:00:44 +0000 2022,1,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490722283765309443,@ImJalti SHURE thing!????? Nothing like starting Monday strong with early morning arrivals.???? Enjoy!,Amazon,amazon,2022-02-07T16:21:03.000Z,Mon Feb 07 16:21:03 +0000 2022,1,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490713993568153600,"@CryptoMechanix Thank you!
-Ahmed",Amazon,amazon,2022-02-07T15:48:06.000Z,Mon Feb 07 15:48:06 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490702265174396936,"@CryptoMechanix We can't guarantee that, but our team will look into the matter and get in touch with you in 6-12 hrs from the time you've sent your email. We appreciate your patience.
-Ahmed",Amazon,amazon,2022-02-07T15:01:30.000Z,Mon Feb 07 15:01:30 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490692482463682569,"@CryptoMechanix We understand. Please fill in the form. Thank you.
-Ahmed",Amazon,amazon,2022-02-07T14:22:38.000Z,Mon Feb 07 14:22:38 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490691024028635137,"@CryptoMechanix We would like to look into this closely, please fill in some additional information here: https://t.co/MZ2iS7fLSu, so we can assist you. 2/2
-Ahmed",Amazon,amazon,2022-02-07T14:16:50.000Z,Mon Feb 07 14:16:50 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,https://amzn.to/3HxudQD ,0,1,,,,,
1490690646058881034,@CryptoMechanix Please don't provide your order details as we consider them to be personal information. Our Twitter is visible to the public. And we're really sorry about this issue with the delivery address.  1/2,Amazon,amazon,2022-02-07T14:15:20.000Z,Mon Feb 07 14:15:20 +0000 2022,1,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490687205379031040,Wouldn't it be great if Alexa could read your mind? No. No it wouldn't. @alexa99 #AlexaMindReader https://t.co/mYnwCOlvHp,Amazon,amazon,2022-02-07T14:01:40.000Z,Mon Feb 07 14:01:40 +0000 2022,24867,2484,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Tweet,,1,1,video,https://video.twimg.com/amplify_video/1490687068875460613/vid/480x270/eQ4ebwXNYBsRzXqc.mp4?tag=14,,,
1490686674841612295,"@CryptoMechanix We're sorry to hear about this. Without giving account specifics, can you please elaborate on what's going on? We'd like to help. -Tasha",Amazon,amazon,2022-02-07T13:59:33.000Z,Mon Feb 07 13:59:33 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490686670991245313,"@SHANKAR25566195 Hello, thank you for reaching out! Your refund will be processed within the next 5-7 business days, what date did you receive confirmation it would be processed? You can check all communication in our Message Centre here: https://t.co/n4BwmDQPiT. -Taylor",Amazon,amazon,2022-02-07T13:59:32.000Z,Mon Feb 07 13:59:32 +0000 2022,1,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,https://amzn.to/3vK3iKJ ,0,1,,,,,
1490665222029385731,"@rondaray Nice! It looks like you found a great match to your vibe. ?? ?? Without music, life would b flat! ????",Amazon,amazon,2022-02-07T12:34:18.000Z,Mon Feb 07 12:34:18 +0000 2022,1,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490664142683971585,@Highbanksfarmer This looks like snow much fun! ?????????? ??Oh what fun it is to ride in a one box open sleigh! ?? ??,Amazon,amazon,2022-02-07T12:30:01.000Z,Mon Feb 07 12:30:01 +0000 2022,1,1,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490663414410137605,@abookierookie Thanks for the shout out! ?? It looks like you're a passionate reader. ???? Do you have a favorite genre? Or a special reading ritual for when you're all booked up? ???????,Amazon,amazon,2022-02-07T12:27:07.000Z,Mon Feb 07 12:27:07 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490496660849545219,"@batzloff_kelly Love will be in the air, literally! ?????? We'd like to express our congratulations to the both of you by sending a surprise your way! ?? If you're interested, feel free to drop your Amazon Wedding Registry link ?? or securely provide your details here: https://t.co/YrZaaPh67n.",Amazon,amazon,2022-02-07T01:24:30.000Z,Mon Feb 07 01:24:30 +0000 2022,1,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,https://amzn.to/3HJKOR6 ,0,1,,,,,
1490471569134694402,"@unphasaBLU_1914 You know you've reached adulthood when ""living dangerously"" no longer refers to driving too fast or eating sketchy gas station food, ??? but to when your life flashes before your eyes as your phone hits the ground.?? We're happy we could help conclude the dangerous game! ???????",Amazon,amazon,2022-02-06T23:44:48.000Z,Sun Feb 06 23:44:48 +0000 2022,1,1,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490468454033412098,"@GaleMeadows801 You rock our socks, Gale! ?? We hope these surprises will provide you comfort during your next writing session. ???? We can't wait to see all the quali-TEA ? work you come up with next! ?? #DeliveringSmiles",Amazon,amazon,2022-02-06T23:32:25.000Z,Sun Feb 06 23:32:25 +0000 2022,1,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,1,1,,,,,
1490461305261723650,"@batzloff_kelly September will be here in no time! ?? ?? Will the ceremony be held outdoors in the late Summer sunshine and fresh air ???? or in a cathedral with rainbow colored stained-glass and high ceilings? ???? We're not sure if you can tell, ?? but we're excited to hear the deets! ?",Amazon,amazon,2022-02-06T23:04:01.000Z,Sun Feb 06 23:04:01 +0000 2022,1,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490461166572916739,@JojoSecor You're not kitten! ?? O?Malley looks paws-itvely amazing! ?? ??,Amazon,amazon,2022-02-06T23:03:28.000Z,Sun Feb 06 23:03:28 +0000 2022,1,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490455691571650560,"@mersadeez123 Relatable. ?? We literally have NO idea how many glass jars and containers we've ordered at this point to put spices, detergents and soaps in. ?? We don't see it as a problem though, but a solution! ?????? Like, what's more adult-y than being organized!? ??",Amazon,amazon,2022-02-06T22:41:42.000Z,Sun Feb 06 22:41:42 +0000 2022,1,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490444889611460609,"@batzloff_kelly Your theme sounds beautiful!?????? We're truly honored to help you two lovebirds prepare for the big day! ????? Tell us, what date will the two of you begin the next chapter of your love story? ??????",Amazon,amazon,2022-02-06T21:58:47.000Z,Sun Feb 06 21:58:47 +0000 2022,1,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490437698519289858,"@alexiisslevyy *Buzz Lightyear voice* Bennie, I come in peace! ????????? We're glad to hear that your delivery experience was out-of-this-world PAW-some! ??????",Amazon,amazon,2022-02-06T21:30:12.000Z,Sun Feb 06 21:30:12 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490433003830628361,@HanaBoo_3 These are EYE-conic! ?? Late night window shopping ??????? can lead to some ??? SPEC-tacular ??? finds. Enjoy your order!,Amazon,amazon,2022-02-06T21:11:33.000Z,Sun Feb 06 21:11:33 +0000 2022,7,1,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490432877791784966,"@NFullbrook We encourage not including personal info over social media. If you?d like to delete your Tweet, click the ""v"" or ""..."" icon at the top and select ""Delete Tweet."" After signing in, select: Something Else &gt; I need more help &gt; then type ""Customer Service"" to call/chat in. -Chris",Amazon,amazon,2022-02-06T21:11:03.000Z,Sun Feb 06 21:11:03 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490423537819074561,"@NFullbrook Thanks for bringing this to our attention! That's certainly not the experience we want to provide, and we'd like to look into this. We're unable to view order details via social media, so we ask that you contact us directly from here: https://t.co/3aGNamWvd1. -Chuck",Amazon,amazon,2022-02-06T20:33:56.000Z,Sun Feb 06 20:33:56 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,http://amzn.to/UKContactUS ,0,1,,,,,
1490421559701524481,"@msjasminefraser We apologize for any inconvenience this has caused! We're unable to access orders via social media, but we'd like to help! When you have a moment, please connect with us here: https://t.co/YyJL5t4r2h. -Christy",Amazon,amazon,2022-02-06T20:26:05.000Z,Sun Feb 06 20:26:05 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,http://amzn.to/NAContactUs ,0,1,,,,,
1490418456709189635,"@_custom_cocoa Without providing any personal information, could you tell us a bit about what's going on? -Emily",Amazon,amazon,2022-02-06T20:13:45.000Z,Sun Feb 06 20:13:45 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490415762389061636,@vishrutshah11 Thank you for taking the time to give your delivery driver such a wonderful shout-out! ?? ?? We hope you have a great day! ?? ??,Amazon,amazon,2022-02-06T20:03:02.000Z,Sun Feb 06 20:03:02 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490404391890870275,@_custom_cocoa Thanks for reaching out. We're sorry to hear you've had a poor experience. Is there a current order you need assistance with? We're here to help. -Daniel,Amazon,amazon,2022-02-06T19:17:52.000Z,Sun Feb 06 19:17:52 +0000 2022,1,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490399099572600834,"@JoanneStarer We're happy you found our Tweet....a-MEWS-ing. *buh dum tss* ???? Okay, we're done, promise. ??",Amazon,amazon,2022-02-06T18:56:50.000Z,Sun Feb 06 18:56:50 +0000 2022,3,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490398922992504835,@_tatorrrrr SURPRISE! ???? We love early arrivals and #DeliveringSmiles! ??,Amazon,amazon,2022-02-06T18:56:08.000Z,Sun Feb 06 18:56:08 +0000 2022,1,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,1,1,,,,,
1490392309917265924,"@IndieStacks Hello! To improve your recommendations, please follow here: https://t.co/k84Qz7eFxA. We hope this helps! -Andrea",Amazon,amazon,2022-02-06T18:29:51.000Z,Sun Feb 06 18:29:51 +0000 2022,1,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,https://amzn.to/3xECbBM ,0,1,,,,,
1490392040621944832,@batzloff_kelly The suspense is killing us! ???? What did you get?! ????,Amazon,amazon,2022-02-06T18:28:47.000Z,Sun Feb 06 18:28:47 +0000 2022,1,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490384864864092162,"@JoanneStarer 
?? Cat Thoughts ?? 
Expensive Cat Bed: bed ???????? 
Amazon Box: also bed, but BED-ter ?????? 

We don't know what it is that PURR-suades our furry friends to abandon plush, comfy, pink beds for fibrous, uncomfy, brown boxes, but if you ever find out, let us know! ??",Amazon,amazon,2022-02-06T18:00:16.000Z,Sun Feb 06 18:00:16 +0000 2022,2,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490369390281474056,"@TeamGumball5 Oreo's like, *Smeagol/Gollum voice* ""MY PURRR-eciousssss!"" ??????????",Amazon,amazon,2022-02-06T16:58:47.000Z,Sun Feb 06 16:58:47 +0000 2022,1,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490368358545563654,"@BankRoeVell ?? Adding some ZEST to grocery shopping, for customers JUICE like you, is what we do best! We're happy to hear Amazon is your main SQUEEZE. Thanks for the love! ??",Amazon,amazon,2022-02-06T16:54:41.000Z,Sun Feb 06 16:54:41 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490367254952914948,"@HPCampusMusic We're not kids, but we can absolutely relate!! ?? We're still just so impressed, do your little ones make a lot of box creations then? ?? Or do they have enough imagination to love them exactly as they are? ??",Amazon,amazon,2022-02-06T16:50:17.000Z,Sun Feb 06 16:50:17 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490366475760197634,@Alex44417861 We love you MORE! ????,Amazon,amazon,2022-02-06T16:47:12.000Z,Sun Feb 06 16:47:12 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490365873365917700,"@harrys_bussy Wait... ?? so you're meaning to tell us that you're moving to a new place, ?? so you have more space for even MORE books?! ?? From one bookworm to another, ?? this is a NOVEL idea! ?? What genre of literature is your go-to?",Amazon,amazon,2022-02-06T16:44:48.000Z,Sun Feb 06 16:44:48 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490342045482946563,@HPCampusMusic ?? Your first grader's imagination is impressive. ?? This rock-et-s our world! ????,Amazon,amazon,2022-02-06T15:10:07.000Z,Sun Feb 06 15:10:07 +0000 2022,2,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490336584931098624,@GG_Gaming_101 We love to hear it!! Happy streaming! ???????,Amazon,amazon,2022-02-06T14:48:25.000Z,Sun Feb 06 14:48:25 +0000 2022,2,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490322936137404418,@JB_TheGawd Oh snap! This is beyond cute. ?? It sounds like your little one helps you focus on the good stuff. ?? We hope the new skill just clicks! ????,Amazon,amazon,2022-02-06T13:54:11.000Z,Sun Feb 06 13:54:11 +0000 2022,1,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490067857526378504,"Now hear this! @AmazonMusic with Prime includes:
 
??2 million songs
?? 1000s of stations and top playlists
?? Hands-free listening with Alexa
?? The ability to listen offline with unlimited skips",Amazon,amazon,2022-02-05T21:00:36.000Z,Sat Feb 05 21:00:36 +0000 2022,137,31,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Tweet,,0,1,,,,,
1490044154403069956,@JHeavenlee Thanks for giving your delivery driver such an awesome shout-out! ?? ?? We hope you enjoy the rest of the weekend! ?? ??,Amazon,amazon,2022-02-05T19:26:24.000Z,Sat Feb 05 19:26:24 +0000 2022,1,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490022101440417799,@JenniferWallsVO This is the epitome of #adulting! ?? We're glad we could help out! ??,Amazon,amazon,2022-02-05T17:58:46.000Z,Sat Feb 05 17:58:46 +0000 2022,2,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,1,1,,,,,
1490010669869158403,"@DezyFlo Pshh. We'll do you one better, because books are LIFE. Why don't you send us the details on the books you're looking at and provide us your details here: https://t.co/zW3tUlEJVt. ??",Amazon,amazon,2022-02-05T17:13:21.000Z,Sat Feb 05 17:13:21 +0000 2022,2,1,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,https://amzn.to/35LhtHX ,0,1,,,,,
1490010476406792192,@Unhoodfav Just like us when we have the aux cord! Best be prepared cause we're going to go from 0 to 60 real quick! ?? ?? ?? ?? ?? ??,Amazon,amazon,2022-02-05T17:12:35.000Z,Sat Feb 05 17:12:35 +0000 2022,1,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1490002466204786695,@DezyFlo DECISIONS DECISIONS! What's your favorite genre of books?! ??,Amazon,amazon,2022-02-05T16:40:45.000Z,Sat Feb 05 16:40:45 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1489962325335580676,Prepare to have your mind blown...or maybe just read. @alexa99 #AlexaMindReader https://t.co/vCgwBS1Ies,Amazon,amazon,2022-02-05T14:01:15.000Z,Sat Feb 05 14:01:15 +0000 2022,1447,255,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Tweet,,1,1,video,https://video.twimg.com/amplify_video/1489962270218235912/vid/1280x720/Zq3EVqwrSMVH-y5Y.mp4?tag=14,,,
1489924758691012613,@Rajrish56106087 We'd request you to check for the email with the subject line 'Your https://t.co/putKjSznZs Social Media Inquiry' and reply to it for further help. -Ayaz,Amazon,amazon,2022-02-05T11:31:58.000Z,Sat Feb 05 11:31:58 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,http://Amazon.in ,0,1,,,,,
1489849219661844480,"@ParthNayani9 The resolution provided by our Social Media team is the best we can offer. We're sorry, we'll not be able to provide any additional information in this regard than what has been already provided by our team.  -Bikram",Amazon,amazon,2022-02-05T06:31:48.000Z,Sat Feb 05 06:31:48 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1489845016830881793,@ParthNayani9 Please follow-up over e-mail for updates. We can't share further details here. -Bikram,Amazon,amazon,2022-02-05T06:15:06.000Z,Sat Feb 05 06:15:06 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1489765301894152195,@ohhmyyLOVE That's definitely a good thing to wake up to in case you fall asleep!! ?? ?? ??,Amazon,amazon,2022-02-05T00:58:21.000Z,Sat Feb 05 00:58:21 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1489757314554945538,@KristinKetchell These are definitely good things to be thankful for!! ?? ? ?? ?????,Amazon,amazon,2022-02-05T00:26:36.000Z,Sat Feb 05 00:26:36 +0000 2022,1,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1489751548825681925,@_yannni ?? ?? ?? We definitely understand the importance of watching that package come down the road! ??,Amazon,amazon,2022-02-05T00:03:42.000Z,Sat Feb 05 00:03:42 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1489722302300368902,"@kalashniggov We're sorry for any inconvenience resulting from a delay. Without disclosing confidential account information, can you let us know the current status and delivery date for the order in question? We're here to help!
You can see this information here: https://t.co/jwXLdnRMip. -Matt",Amazon,amazon,2022-02-04T22:07:29.000Z,Fri Feb 04 22:07:29 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,https://amzn.to/2TJ5W6c ,0,1,,,,,
1489711705252839427,"@sincerely_ldc Hi there. You're welcome, thank you for letting us know. We do want to make sure you're getting any assistance needed on our end though. Please reach out anytime we can help! -Bryan",Amazon,amazon,2022-02-04T21:25:22.000Z,Fri Feb 04 21:25:22 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,,0,1,,,,,
1489706743399690240,"@RsflyFreda Let's look into this matter together. When you've got a moment, please get in contact with us here: https://t.co/YyJL5t4r2h, and we can provide additional assistance. -Nani",Amazon,amazon,2022-02-04T21:05:39.000Z,Fri Feb 04 21:05:39 +0000 2022,0,0,en,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",Reply,http://amzn.to/NAContactUs ,0,1,,,,,
